txnAmt,status,payer_vpa,payee_vpa,ip_address,hour,date,transaction_type_encoded,transaction_frequency
14971,1,20,25,41.138,16,65,1,2
13657,1,40,10,247.11,17,66,1,2
14683,1,76,27,254.124,1,60,1,2
9558,0,11,19,55.56,17,66,0,1
5935,1,60,1,61.14,12,62,2,1
2055,1,13,32,124.164,14,69,2,2
2796,1,72,17,53.34,16,69,0,1
12208,1,77,25,254.15,7,68,0,1
662,1,55,13,177.133,7,63,2,2
7063,1,89,15,138.64,7,61,1,1
7362,1,20,14,176.213,14,62,0,2
18740,0,45,10,209.34,3,63,1,1
7455,1,94,21,243.12,21,61,2,1
684,1,86,23,164.27,18,65,0,1
4226,1,20,31,122.7,12,68,2,3
3873,1,5,22,123.116,10,62,0,1
5315,1,46,14,9.159,17,60,1,1
12683,1,90,12,19.63,5,61,0,1
8739,1,27,21,69.14,17,63,1,1
8148,0,95,31,207.241,2,67,1,2
1697,1,49,15,155.7,21,61,2,1
5339,1,22,25,88.155,4,67,2,1
6942,1,26,29,173.121,8,65,1,2
6670,1,92,32,218.6,19,66,0,1
11110,1,80,9,87.65,2,66,2,1
5698,1,30,11,178.177,15,62,1,1
15951,0,44,6,49.71,16,62,0,1
1506,0,9,23,113.103,4,64,0,1
2798,1,39,29,139.83,10,69,1,2
3540,1,67,15,171.4,6,65,0,1
9896,1,94,7,14.7,20,67,2,2
12224,1,5,20,203.107,21,69,2,2
11562,1,14,2,249.156,6,64,1,2
14826,1,85,19,241.237,19,63,2,1
6912,1,50,25,166.95,21,60,1,2
5054,1,93,11,215.52,21,60,1,1
2689,1,67,14,199.11,17,64,1,1
6544,0,79,26,145.221,15,64,0,1
18195,0,15,12,254.71,21,66,0,1
8995,1,4,8,198.2,11,68,0,1
12515,0,74,13,120.148,9,60,0,1
13008,0,64,16,36.12,19,66,0,1
11756,1,40,14,240.206,9,66,0,2
19943,0,63,33,217.146,11,60,0,1
2568,0,16,27,105.179,6,61,0,1
6912,1,90,18,136.164,21,61,0,1
176,1,37,2,253.224,11,68,2,1
10365,0,57,23,106.38,16,63,2,1
4768,1,60,7,81.25,22,62,0,1
10633,1,42,21,102.115,1,69,1,1
7317,0,98,17,143.166,15,60,0,1
12454,1,1,9,246.98,5,69,2,2
7064,0,40,30,161.125,15,64,2,1
6011,1,22,14,184.173,5,62,2,2
10692,0,10,6,237.55,17,63,0,1
5171,1,63,5,12.2,7,60,0,1
12371,1,72,25,58.152,3,64,0,1
7681,1,62,18,117.19,14,64,0,2
11210,1,47,16,237.167,6,62,0,2
12336,1,63,18,141.1,9,61,2,1
10812,0,79,29,72.64,9,62,0,1
2619,1,7,18,59.42,2,65,1,1
4940,1,63,14,120.161,4,62,1,1
10734,1,14,13,110.34,21,61,2,2
2755,0,3,14,95.67,11,69,2,1
8181,1,82,3,29.53,20,61,2,2
9545,1,79,1,11.72,15,60,2,1
17038,0,100,18,21.165,22,64,0,1
14977,0,25,16,4.204,4,69,0,1
8524,1,65,1,199.54,3,65,1,1
19038,0,88,30,42.219,22,69,1,1
9326,0,42,29,215.26,20,68,0,1
3483,1,14,7,178.87,3,61,0,2
5815,1,67,18,49.194,13,66,2,1
19019,0,78,33,15.3,17,62,0,1
18353,0,1,19,52.1,15,61,1,1
3593,1,59,7,102.195,19,64,2,3
10999,1,50,21,37.196,19,67,2,1
7649,1,92,28,178.4,17,64,0,1
12090,1,11,13,36.182,10,66,1,2
11456,1,31,13,231.143,4,67,0,1
14322,0,98,18,253.62,14,68,1,1
3168,1,62,20,146.162,0,60,1,2
14762,0,92,24,210.29,15,69,1,1
5685,0,69,31,35.161,22,60,2,1
18506,0,30,21,187.174,13,68,2,1
5427,1,78,31,45.77,23,67,1,1
19325,0,35,6,94.11,15,65,2,1
8424,1,65,13,82.21,6,61,2,1
18272,0,55,20,106.29,20,64,0,1
14728,1,80,8,119.177,1,68,0,1
11334,1,41,19,209.135,22,60,0,2
12098,1,7,11,148.177,15,64,0,1
3,1,39,22,239.5,22,64,2,1
7274,1,73,3,149.124,12,60,0,1
19951,0,65,26,178.194,4,61,0,2
488,1,52,20,73.131,21,62,2,3
10523,1,42,25,203.87,14,64,2,1
19855,0,7,7,114.135,16,63,1,1
5782,1,59,10,130.155,20,66,0,1
16220,0,69,13,45.99,9,68,2,1
7968,1,73,14,39.158,15,68,0,1
12520,0,99,3,33.161,21,61,0,1
12345,1,37,15,152.106,22,68,1,1
10364,1,2,2,166.38,11,66,0,1
13527,1,33,10,141.194,16,66,1,1
13491,1,63,20,152.243,22,64,0,1
4256,1,42,9,43.253,2,63,2,2
7981,0,4,3,107.164,19,68,0,1
1563,0,61,26,164.188,12,60,2,1
13041,1,54,11,157.57,16,62,0,1
15165,0,28,8,80.8,16,67,2,1
10439,0,93,4,3.169,19,65,1,1
11003,0,98,3,108.106,22,69,0,1
4726,1,77,23,73.22,9,64,0,2
4612,1,47,5,133.123,19,68,2,1
11549,1,39,28,30.42,12,69,2,2
13498,0,13,10,34.109,19,64,2,1
8682,1,77,8,13.114,8,62,1,1
6321,1,34,13,119.63,15,69,0,1
5703,1,67,24,9.86,12,66,0,1
11850,1,60,33,190.132,8,66,0,1
12632,1,68,6,250.146,19,63,2,1
13618,1,86,25,236.208,20,64,2,2
7542,1,48,21,86.8,17,64,1,1
831,1,93,13,187.254,3,60,0,1
13745,1,16,26,73.98,2,69,2,2
2055,1,83,30,147.59,7,64,2,1
4226,1,19,21,166.14,0,62,1,2
1128,1,75,28,233.231,16,61,1,1
10099,1,29,7,106.225,5,61,1,1
2304,1,47,22,48.151,22,68,0,2
11665,1,80,13,15.95,18,65,1,1
583,1,57,27,199.148,15,66,1,2
1038,1,53,1,177.172,19,67,2,1
5317,0,64,10,181.42,10,63,1,1
8052,1,67,32,24.94,6,67,2,1
9422,1,77,27,87.142,21,68,1,1
12431,1,89,13,125.1,10,69,0,1
3181,1,35,32,234.228,23,62,0,1
6552,1,9,13,91.22,9,63,1,1
4252,1,19,7,1.23,20,65,1,1
10590,1,43,19,43.132,4,67,1,1
9233,1,40,22,26.0,20,61,2,1
10693,0,54,29,198.88,8,69,2,1
2216,1,75,12,90.32,12,65,2,1
3261,0,75,14,211.121,17,61,2,1
7744,1,17,1,89.221,4,64,2,1
10645,0,22,27,223.152,12,67,1,1
4838,1,29,5,217.144,17,69,2,3
9606,1,60,19,137.1,7,63,2,1
215,1,85,28,56.102,14,61,1,1
14035,1,45,13,38.243,22,69,1,1
5231,1,79,16,177.27,15,63,0,1
10934,0,96,17,8.102,8,63,2,1
14897,1,24,25,241.166,18,68,2,1
7955,1,61,29,20.18,8,67,0,2
14083,0,96,4,242.48,10,66,2,1
14693,1,42,3,94.105,1,60,2,1
10818,1,84,33,224.168,0,67,1,1
12054,1,30,22,74.72,14,68,1,1
12723,1,99,26,34.226,5,65,1,2
14836,1,65,7,26.28,3,61,1,1
5017,1,71,32,184.252,8,60,0,2
341,1,5,23,134.34,16,65,0,2
6165,1,17,1,224.46,4,66,2,1
8051,1,68,9,172.241,11,65,0,1
12614,1,32,30,59.232,21,65,1,1
5491,1,77,1,184.144,5,63,2,1
12141,1,98,25,93.38,0,67,0,1
426,1,18,7,127.48,23,63,0,1
19072,0,8,8,40.184,22,67,1,1
15544,0,80,15,153.162,8,66,1,1
7767,0,100,21,48.8,20,68,0,1
5449,1,96,6,31.155,9,64,1,1
19110,0,53,1,144.169,1,63,2,1
2371,1,17,2,252.125,1,60,2,1
4307,0,62,24,136.131,22,62,0,1
7368,0,52,4,116.171,19,69,1,1
2466,1,20,31,234.209,1,69,0,1
3518,1,27,33,121.66,11,62,0,1
2368,0,4,10,122.11,9,60,1,2
13736,1,16,11,10.208,19,64,0,1
13366,1,42,32,25.216,20,69,1,1
1632,0,31,32,80.115,23,67,0,1
5761,1,42,25,91.1,17,63,1,1
1820,1,70,28,188.162,1,66,1,2
9627,1,100,29,66.7,20,69,1,1
17749,0,58,2,68.174,3,67,1,2
7358,1,43,4,0.225,17,67,2,1
1157,1,90,5,95.74,20,67,1,1
12244,0,24,28,151.65,3,66,0,2
19307,0,31,33,107.108,12,62,2,1
10315,1,85,12,196.209,13,68,1,1
7385,1,2,3,27.9,14,69,2,1
6011,1,17,15,197.9,9,60,2,1
3789,1,89,1,200.143,21,60,1,2
10254,0,72,20,25.187,0,67,2,1
8873,1,68,28,237.88,0,65,1,2
3987,1,64,4,187.2,8,69,0,1
1576,0,80,28,119.162,3,64,0,1
6850,0,96,9,184.201,3,65,1,1
11351,1,70,17,68.159,15,67,1,1
16416,0,95,25,79.204,13,68,2,1
4997,0,79,29,8.26,21,68,2,1
443,1,71,30,198.88,19,69,2,1
13508,1,78,19,123.23,14,61,2,1
2427,1,53,25,199.16,13,60,0,1
4345,1,53,24,216.103,2,64,1,1
3950,1,67,13,130.97,23,60,0,1
14587,1,49,16,124.238,18,65,1,3
5624,1,64,27,99.251,4,64,1,1
2404,0,46,7,208.211,7,62,2,1
12258,1,24,8,144.47,13,60,0,2
8029,1,23,20,203.249,10,63,0,1
17742,0,53,17,65.218,20,67,0,1
13307,1,1,10,182.147,2,65,0,2
14728,1,59,4,23.211,1,62,0,1
11821,1,96,5,107.209,12,63,1,1
9487,0,94,25,35.201,23,62,2,1
3946,0,41,3,125.159,20,66,1,1
14016,1,41,5,49.62,11,64,2,1
10183,1,76,23,135.205,9,66,1,1
8816,1,84,12,216.225,9,64,2,1
13434,1,2,29,78.156,5,62,0,2
9442,1,46,9,138.183,6,64,1,1
17131,0,6,26,46.179,3,63,2,1
3707,1,67,12,97.182,23,67,0,1
9860,1,95,32,169.9,16,60,2,2
12556,1,59,14,217.92,11,67,2,1
13489,1,29,26,124.164,15,69,1,1
3426,1,79,2,253.153,20,68,2,1
133,1,86,9,124.227,11,69,2,1
18575,0,5,8,1.155,10,61,2,2
13309,1,37,33,203.138,4,64,0,1
7323,1,48,33,68.1,12,66,2,1
2345,1,22,18,15.254,17,60,0,1
13666,0,96,17,73.21,6,68,1,1
14977,1,69,26,197.208,3,60,1,1
12167,1,14,27,223.234,18,63,0,1
7787,1,28,10,77.28,4,62,1,2
5904,1,41,11,122.83,9,63,2,1
9040,1,40,27,239.92,12,64,0,1
2119,1,28,23,142.92,20,65,0,1
7007,1,84,27,128.244,0,67,2,1
10061,1,8,25,177.111,16,61,1,1
7157,1,61,25,179.21,18,67,2,2
4187,1,68,24,5.184,16,65,2,2
711,1,93,21,82.94,9,60,1,1
10578,1,99,23,176.132,2,67,0,1
7930,1,51,5,98.58,4,66,0,1
10981,1,62,5,114.163,6,69,1,2
12265,1,57,12,254.55,11,65,2,2
13472,0,51,31,16.24,21,68,1,1
2813,0,89,15,205.219,22,62,1,2
17912,0,41,28,104.38,5,68,1,1
1311,1,42,11,23.182,15,68,2,1
42,1,40,10,84.35,3,66,1,2
3035,1,36,13,121.126,3,66,2,1
11528,1,31,31,238.15,20,62,0,1
13523,0,69,3,149.229,15,67,0,1
14131,1,15,11,58.27,18,63,1,1
9192,1,76,14,32.34,2,67,1,1
14904,1,13,5,85.19,13,66,0,1
1633,1,61,10,174.144,2,61,2,1
7317,0,78,15,131.252,9,65,0,1
12550,1,38,11,140.157,16,67,0,2
14422,0,7,26,155.168,1,69,0,1
2994,1,64,23,41.212,7,62,1,1
1800,1,7,29,233.206,9,66,2,1
8496,1,28,8,141.111,6,65,2,1
9417,1,70,17,202.179,8,65,1,2
14614,1,42,6,221.103,10,66,1,1
14188,1,97,33,210.247,0,68,0,1
14287,1,66,22,221.193,13,61,2,1
1560,1,23,19,237.21,20,66,2,1
1660,1,87,16,159.76,11,68,2,1
6597,1,44,10,42.83,10,60,2,1
4011,1,71,11,150.14,0,61,1,2
9655,1,41,27,244.131,16,66,2,1
16305,0,57,13,220.165,16,63,0,1
9714,1,57,24,251.106,1,63,1,1
6546,0,40,5,201.203,18,67,1,3
7502,0,11,28,116.93,11,67,2,1
14655,1,54,8,145.53,12,69,1,1
8274,1,63,22,46.104,9,66,1,2
2679,0,1,2,191.48,3,67,1,1
14141,1,61,7,76.25,5,62,0,1
656,1,83,25,111.189,20,65,0,1
119,1,37,10,153.27,9,63,0,1
6129,1,81,9,9.14,21,65,2,1
2616,1,50,23,52.129,18,69,0,3
12056,0,92,18,5.78,11,65,2,1
9777,1,44,18,112.5,14,63,0,1
10936,0,51,16,40.64,2,60,1,2
12242,1,78,18,242.17,6,64,2,1
5213,1,73,7,224.102,19,60,2,1
3490,1,1,15,81.5,8,65,1,1
11458,1,99,30,213.138,13,63,2,1
11759,0,73,17,81.148,3,69,1,2
1890,0,66,10,211.165,18,67,2,3
7584,1,8,27,129.207,22,64,2,1
12885,1,71,30,201.131,16,66,2,2
5466,1,62,15,52.141,6,65,1,1
5271,1,11,20,57.117,12,63,2,1
2951,1,35,22,7.193,7,64,0,2
8721,1,83,32,82.12,10,60,0,1
3283,1,28,1,199.165,13,64,1,1
10375,1,76,15,191.146,7,60,0,2
6131,0,54,22,48.2,4,65,0,1
2099,1,57,4,94.35,0,61,0,1
2276,1,36,6,10.164,5,66,0,1
13621,0,52,24,120.16,9,63,1,1
9134,1,49,8,40.136,12,67,0,1
3328,1,92,7,173.181,5,61,2,2
1286,1,7,3,229.109,4,69,1,1
5411,1,31,29,160.55,0,61,0,1
17734,0,100,12,76.128,8,61,0,1
6061,1,38,2,199.117,10,65,0,1
11752,1,78,29,191.98,5,64,2,1
7566,1,95,27,240.241,7,62,1,1
2612,1,81,22,136.206,17,69,0,1
6479,1,40,8,40.95,7,67,2,1
10354,1,24,32,145.14,20,66,2,1
8115,1,89,1,217.109,3,67,0,1
11534,0,35,31,48.7,22,69,0,1
19245,0,97,15,61.67,10,65,0,1
719,1,76,21,77.208,20,64,0,1
11604,1,22,29,73.139,7,68,1,1
3887,1,27,26,225.22,20,66,1,2
4995,0,19,23,89.22,16,69,1,1
7440,1,99,5,131.12,1,60,0,2
2714,1,4,18,205.97,6,60,1,1
2745,1,43,16,196.179,12,69,0,1
4887,1,74,12,164.115,4,61,0,2
9775,1,27,33,58.181,2,68,1,2
4685,1,8,16,240.149,15,61,1,1
12686,0,55,3,14.244,8,60,1,1
8279,0,24,2,92.139,2,61,1,1
19397,0,7,4,62.118,17,69,2,1
6283,1,5,27,145.106,19,66,1,1
8566,1,78,1,198.14,1,66,0,1
10741,1,88,11,24.33,20,66,0,1
17345,0,77,18,222.49,3,63,1,1
8256,0,29,32,14.152,5,66,0,1
9770,1,49,26,205.98,20,64,1,1
11356,1,65,19,197.134,6,65,1,1
2898,1,63,32,105.196,22,66,0,1
11282,0,97,16,106.172,13,62,2,1
19597,0,54,31,135.2,9,67,1,2
14540,1,25,2,182.54,18,65,2,2
7161,1,2,30,153.111,4,63,1,2
1125,1,59,10,168.31,1,61,2,2
10061,1,98,8,16.162,11,66,2,1
2676,0,48,18,34.6,20,64,2,2
9501,1,56,9,54.85,18,66,1,1
11693,0,95,11,143.177,6,66,1,2
8870,1,75,31,159.71,15,63,2,1
13103,0,34,11,237.245,23,67,2,1
8744,1,23,16,206.124,12,67,2,1
6820,1,91,7,47.77,15,67,0,2
9837,1,96,8,252.92,10,61,2,1
19262,0,38,21,13.246,1,64,2,1
13497,1,7,24,5.212,3,69,1,2
45,1,11,8,95.8,6,61,0,1
6197,0,82,21,103.193,22,60,1,2
12779,0,44,22,92.148,23,60,2,1
1145,1,15,16,101.233,22,63,2,1
2335,1,62,10,246.202,0,66,2,1
6801,0,71,6,25.9,14,66,2,1
11525,1,79,4,53.23,0,64,2,2
13072,0,1,14,49.182,8,64,1,1
1308,1,43,26,138.4,8,66,0,1
1816,1,94,17,147.71,12,68,2,2
11309,1,64,21,200.253,7,60,1,1
13888,0,19,3,228.13,19,62,2,1
6089,1,67,29,115.173,2,60,2,1
8349,1,4,20,203.148,19,67,2,1
148,1,29,23,69.3,21,62,0,2
5415,1,18,9,39.151,2,60,2,1
9481,1,24,23,45.188,22,61,2,1
2572,1,38,12,229.122,22,67,1,1
8573,1,63,12,2.65,2,65,2,1
14377,1,57,4,145.101,14,64,0,1
13386,1,60,27,104.221,2,64,2,2
3594,1,77,25,198.223,4,61,2,2
12443,1,12,14,156.123,10,68,1,1
1824,1,81,3,37.24,16,64,1,1
3187,1,75,24,20.212,21,66,2,2
13570,1,79,18,189.159,9,69,1,2
287,1,62,33,154.197,1,62,0,2
2811,0,41,12,182.22,19,65,2,1
5090,1,77,21,68.2,17,60,2,1
2121,1,54,2,66.167,1,68,2,1
2207,1,15,16,246.134,21,68,0,1
12185,1,36,22,190.199,20,65,0,1
8959,0,67,31,84.151,11,65,2,1
9283,1,69,30,193.124,19,63,2,1
4752,1,3,15,119.194,22,60,0,2
7919,1,97,29,191.165,11,65,2,3
18686,0,84,8,201.16,12,67,1,2
17524,0,2,33,107.244,6,60,1,1
19564,0,42,11,64.35,16,64,1,3
11921,1,80,25,217.182,11,65,2,1
4055,0,57,23,124.163,21,66,1,1
14170,1,51,26,102.35,11,67,2,2
785,1,24,19,72.17,8,65,0,1
1543,1,94,6,19.8,21,61,2,1
1453,0,7,9,96.168,2,61,1,1
2714,1,46,26,201.191,6,64,0,1
13059,1,87,14,234.12,22,61,2,1
18491,0,53,8,153.205,18,65,2,1
13554,0,92,2,112.94,9,60,0,1
5927,0,94,7,171.218,20,63,1,1
7945,1,88,22,47.38,12,66,1,1
12253,1,74,31,117.77,5,68,1,1
9504,1,41,16,164.254,4,66,1,1
4623,0,71,33,212.32,23,60,0,1
1764,1,85,16,250.21,19,65,0,2
10959,1,56,26,83.172,13,64,2,2
3826,0,3,16,13.184,11,68,1,1
1699,1,47,14,5.43,8,64,0,1
15155,0,96,12,4.7,13,65,2,1
10864,1,18,11,138.38,14,69,0,2
6293,0,25,11,158.12,11,63,1,1
1558,0,99,10,66.151,12,68,2,1
2949,1,43,2,194.44,21,67,2,1
16310,0,41,30,191.184,17,66,1,1
9341,1,59,19,211.215,8,69,0,1
8581,1,85,14,182.114,4,60,1,1
10346,0,34,21,86.4,19,62,2,3
13850,0,15,24,29.14,0,67,2,1
2456,1,52,21,169.167,10,62,1,1
12894,1,95,6,235.189,2,60,1,1
14373,1,19,30,195.247,19,69,0,2
13550,1,16,31,8.78,12,63,1,1
15569,0,74,25,152.184,12,65,2,1
17903,0,55,5,232.181,14,62,0,2
8022,1,57,7,243.95,0,63,1,1
5488,0,37,31,51.29,23,63,0,1
10509,0,29,24,201.4,9,62,0,1
12401,1,57,25,11.99,23,66,1,1
8391,1,80,8,6.45,2,65,1,2
11372,1,11,13,181.183,5,61,1,1
9318,0,95,32,95.142,4,61,1,1
9277,0,63,19,224.87,12,63,0,1
12496,1,76,25,164.188,1,66,0,1
5267,1,23,19,2.4,2,61,0,3
7566,1,5,19,58.117,7,66,2,1
3891,1,45,30,8.88,17,62,2,2
10525,1,8,15,61.125,16,67,1,1
2763,1,100,19,31.191,12,65,0,1
1157,0,76,11,11.125,18,64,2,1
4895,0,34,15,171.214,18,65,2,1
6900,1,11,14,134.37,6,63,2,1
8291,1,21,28,196.44,19,66,0,1
19791,0,3,9,97.73,14,69,1,1
484,1,37,19,141.83,21,69,0,1
16441,0,98,28,137.89,4,62,0,1
8551,1,93,11,146.234,0,63,1,1
3846,1,2,1,107.22,18,68,1,1
4018,1,86,17,147.213,0,60,1,3
8677,1,40,1,180.98,14,64,2,2
5692,1,32,21,110.11,20,60,1,1
5116,0,15,13,14.168,13,65,0,1
11569,1,26,31,231.94,1,61,0,2
5517,1,88,4,53.182,5,69,0,3
18978,0,36,17,130.4,8,65,1,2
9833,1,38,22,187.15,21,66,2,1
12527,0,62,10,121.112,14,62,1,1
14149,1,58,2,208.208,10,62,0,1
3423,1,24,24,155.144,3,64,1,2
13732,0,48,3,246.163,8,69,0,1
9681,1,89,8,35.22,12,64,0,1
15782,0,50,32,198.36,10,60,0,2
13041,1,4,18,95.84,5,62,0,1
503,1,48,5,219.36,1,63,2,2
16389,0,15,23,1.158,9,64,0,2
8226,1,4,11,173.117,14,67,1,1
889,1,50,3,208.165,10,69,2,1
12361,1,32,7,205.75,12,68,1,1
14555,1,88,18,136.26,6,69,2,2
13688,1,45,12,181.163,16,69,2,2
5925,0,32,7,172.248,12,65,1,3
16775,0,29,32,64.219,18,60,1,2
6185,1,57,30,10.205,2,66,1,2
9193,1,77,6,212.16,14,65,0,1
12360,1,68,31,4.171,10,66,1,1
3008,1,7,15,165.252,12,60,0,1
10316,1,90,11,242.93,1,68,2,1
10548,0,48,19,174.14,8,64,2,1
4156,1,93,29,153.193,17,69,2,1
11285,1,94,26,19.163,20,69,0,1
12340,1,41,6,121.188,2,67,2,1
13360,0,56,26,44.13,16,60,1,1
8228,1,41,26,48.153,9,64,1,3
1007,1,70,3,185.106,7,61,1,1
13395,1,5,21,12.175,3,64,0,2
13151,1,96,27,202.47,7,69,2,1
7992,1,82,33,184.181,19,67,1,1
17433,0,82,14,69.167,7,63,2,1
10015,1,47,10,197.65,16,66,0,1
5692,1,72,20,149.122,21,60,2,2
2532,1,38,32,247.223,14,66,1,1
14149,1,40,23,60.41,10,61,1,1
17894,0,90,5,228.91,6,61,1,3
9333,0,44,21,142.158,10,64,1,1
6028,1,51,19,240.115,4,60,2,1
14987,1,83,21,61.99,6,69,0,1
18908,0,6,6,194.53,9,66,1,1
7406,1,91,6,105.81,0,63,0,2
11575,1,42,27,202.32,20,61,2,1
1280,1,7,28,160.86,13,65,1,1
7649,1,49,25,106.197,6,63,1,1
5854,1,68,28,234.104,0,69,1,1
9391,0,44,32,222.22,22,61,0,1
6834,1,24,17,108.2,7,69,2,2
14120,0,49,30,88.203,12,69,0,1
16301,0,21,7,150.142,17,64,1,1
10370,0,50,33,242.48,0,66,2,1
18295,0,41,14,191.49,3,62,0,2
3970,1,21,22,246.8,0,63,2,1
11836,0,41,29,92.148,11,61,2,1
8516,1,13,5,8.143,11,60,0,2
12894,1,55,13,82.194,1,66,1,1
7056,0,52,6,52.51,5,67,0,1
7844,1,59,22,84.0,5,65,1,1
12053,1,70,10,135.206,17,67,1,1
6393,1,64,33,40.22,20,68,1,1
8729,0,38,26,153.112,4,69,2,2
3181,1,93,7,200.34,20,62,2,2
4637,0,80,2,223.174,8,66,1,1
13301,1,49,22,115.127,19,66,1,1
18886,0,62,2,123.233,4,62,0,1
11172,1,53,2,176.1,21,60,0,1
10752,1,24,31,99.113,18,61,1,4
2156,1,80,29,253.2,18,64,1,1
15812,0,81,3,252.41,10,62,2,1
5685,1,51,25,191.35,17,62,2,1
5694,1,8,9,193.194,4,60,1,1
14751,1,86,20,88.112,12,60,2,1
12470,0,1,26,47.132,13,67,2,1
18100,0,45,7,133.208,22,60,1,2
1202,1,9,10,22.223,19,61,2,1
12812,0,15,10,248.113,15,67,2,1
13923,1,63,26,32.226,18,67,0,1
527,1,12,15,93.8,1,69,0,1
11433,1,22,9,232.64,5,69,2,1
10733,1,12,12,50.24,18,61,1,1
6840,1,99,11,223.165,20,64,2,2
13878,1,1,18,9.212,15,63,1,1
9457,1,25,26,117.156,5,60,0,1
2826,1,67,19,73.224,13,60,2,2
8493,1,56,29,95.2,20,66,2,1
12541,0,79,27,238.196,1,65,0,1
5843,1,59,4,231.92,16,66,0,1
19276,0,65,4,123.126,16,66,1,1
9741,0,82,10,157.167,21,67,1,1
14474,0,17,3,172.224,17,66,1,2
13335,0,37,26,30.15,5,67,2,1
9121,1,56,17,204.38,0,65,2,1
4440,1,62,11,212.141,7,65,1,1
13684,1,89,30,131.15,3,63,0,1
5898,1,79,5,194.149,10,63,0,3
3825,1,31,13,213.54,1,65,1,1
6118,1,70,3,17.85,7,65,0,1
4798,1,63,23,253.16,12,60,1,1
16821,0,92,21,81.52,20,65,0,1
6480,1,21,12,111.66,0,63,0,1
14317,1,37,2,11.114,12,65,2,1
12091,1,28,11,95.251,1,67,0,1
11222,1,24,10,241.151,13,62,2,1
14248,1,96,14,175.19,2,67,1,1
1405,1,78,18,212.165,10,69,1,2
14119,1,10,10,117.21,11,69,2,2
11035,0,32,27,231.229,11,61,2,1
9270,1,11,9,190.168,1,62,1,1
213,1,78,25,23.185,22,62,1,1
5821,1,42,9,45.8,16,67,2,1
12182,0,89,27,218.32,17,69,1,1
14042,1,20,24,72.193,7,60,0,1
5568,1,17,29,199.194,11,69,0,1
10564,1,28,25,168.19,5,62,1,1
5026,1,13,3,3.136,18,65,2,1
2606,1,36,7,187.119,21,65,0,1
5021,1,41,3,207.175,2,69,2,1
8223,1,73,27,251.163,20,66,2,1
3204,1,24,19,60.115,7,60,2,1
107,1,72,4,7.119,1,67,0,1
12832,1,34,17,48.234,13,63,0,1
457,1,54,1,43.12,4,68,2,2
12716,1,54,10,107.11,10,60,2,1
18200,0,100,4,5.64,20,69,0,1
6059,1,43,8,158.35,20,68,1,1
1130,0,73,21,123.251,0,69,1,2
7623,1,60,25,193.193,13,61,0,1
6617,1,94,5,113.71,17,66,2,1
14789,1,92,33,84.195,16,66,1,1
19010,0,24,20,22.154,7,65,2,1
3250,1,13,9,217.8,1,62,0,1
2339,1,69,5,88.53,16,68,1,1
4132,1,35,21,10.164,14,67,2,1
8483,1,52,24,131.56,18,64,2,1
3937,0,29,13,5.3,1,63,2,1
3373,1,7,22,222.204,12,64,2,2
6855,1,83,17,152.254,6,64,1,1
12587,1,31,14,149.23,3,66,1,1
13515,1,29,30,225.167,1,67,0,2
11237,1,97,16,149.249,5,69,1,1
10661,1,52,4,254.153,8,64,1,1
3923,1,7,17,121.169,9,66,2,1
9900,1,48,6,185.228,5,62,0,1
10419,1,96,14,157.186,3,66,1,1
6187,1,21,3,140.124,13,67,1,1
6716,1,49,22,129.247,20,62,0,1
2243,1,42,4,143.204,16,61,2,1
1208,1,77,8,103.97,17,65,2,1
13975,1,39,25,201.53,21,64,2,1
1232,1,73,24,81.39,6,67,2,1
7707,1,30,9,125.72,11,69,0,1
7763,1,35,27,9.128,18,67,1,2
8268,1,76,32,27.222,8,67,2,1
10524,1,78,18,239.196,7,69,1,2
3043,0,36,5,237.192,22,62,2,1
9776,0,93,25,167.188,7,69,2,1
12005,1,60,19,197.5,18,65,1,1
9924,1,3,6,131.242,15,64,0,1
13496,0,59,22,122.202,8,69,0,1
6254,1,47,30,14.42,5,66,1,1
14914,1,63,3,35.48,11,65,0,2
11679,1,13,29,43.64,21,63,1,1
6903,0,78,24,185.1,23,68,1,1
3526,0,58,12,45.47,12,61,2,1
12582,1,2,31,17.11,18,64,1,1
3399,1,13,22,12.3,3,68,0,2
19844,0,84,31,115.224,16,66,1,1
12706,1,33,8,129.148,19,69,0,1
3004,1,6,10,51.178,3,65,0,1
2882,1,42,14,233.226,9,60,1,1
16776,0,48,11,36.144,3,68,0,2
10300,0,55,20,183.102,5,62,2,2
13569,1,60,6,22.139,22,60,0,1
12329,1,50,3,89.105,8,67,0,2
9663,1,2,22,202.159,14,63,0,2
248,1,6,6,213.17,19,65,1,1
7116,1,8,15,188.242,11,69,2,3
4421,1,54,7,126.8,3,60,1,2
5695,1,96,12,106.47,0,63,0,2
11688,1,90,5,103.27,9,68,0,3
15597,0,70,31,151.19,11,63,1,3
10249,1,33,17,206.98,4,60,1,1
2998,1,15,9,229.114,11,66,0,1
5325,1,85,24,185.29,7,67,0,1
12091,0,74,19,201.145,7,64,0,1
9939,1,43,5,175.239,8,61,1,2
657,1,58,30,55.3,8,64,1,2
9297,1,95,16,165.27,16,60,2,1
4280,1,51,33,83.212,2,69,0,1
7404,1,72,25,114.37,17,69,0,2
6627,1,81,5,230.189,15,65,2,1
8411,1,65,9,4.59,21,67,1,1
14466,1,69,32,104.199,17,66,1,2
10854,0,97,6,3.219,5,67,1,1
6560,1,38,6,175.132,3,62,1,1
1089,1,5,12,3.44,5,64,1,1
